sample_idx,ground_truth,gt_label,h1_0,h1_1,h1_2,h1_3,h1_4,h1_5,h1_6,h1_7,h1_8,h1_9,h1_10,h1_11,h1_12,h1_13,h1_14,h1_15,h1_16,h1_17,h1_18,h1_19,h1_20,h1_21,h1_22,h1_23,h1_24,h1_25,h1_26,h1_27,h1_28,h1_29,h1_30,h1_31,h2_0,h2_1,h2_2,h2_3,h2_4,h2_5,h2_6,h2_7,h2_8,h2_9,h2_10,h2_11,h2_12,h2_13,h2_14,h2_15
883,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215.972214,0.000000,0.000000,0.000000,47.006950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,170.471939,0.000000,15.419657,0.000000,38.273106,0.000000,143.400604,87.588486,0.000000,37.674316,0.000000,0.000000,66.350937,0.000000,0.000000,0.000000,53.812290,0.000000,0.000000,0.000000,0.000000,0.000000,43.936974,0.000000,0.000000,0.000000,67.459740
884,1,B,0.000000,0.000000,294.539246,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.056061,11.391402,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.607590,0.000000,251.378937,0.000000,0.000000,0.000000,253.006287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.033119,5.996068,0.000000,0.000000,0.000000,0.000000,24.953167,0.000000,0.000000,0.000000,0.000000
885,0,A,0.000000,0.000000,231.295807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.855888,34.874859,0.000000,0.000000,0.000000,63.924473,0.000000,0.000000,26.662849,0.000000,0.000000,0.000000,83.101799,0.000000,129.158646,0.000000,27.783831,0.000000,137.553268,0.000000,0.000000,63.819588,0.000000,0.000000,11.525920,0.000000,0.000000,0.000000,17.442169,0.000000,0.000000,0.000000,0.000000,0.000000,33.438248,0.000000,0.000000,0.000000,0.000000
886,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,193.895767,196.513794,0.000000,0.000000,0.000000,76.342163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.671885,0.000000,113.316666,0.000000,113.296036,0.000000,131.033508,0.000000,0.000000,49.114098,0.000000,22.376802,48.510891,0.000000,36.992317,0.000000,25.711843,4.271612,0.000000,0.000000,0.000000,0.000000,59.561359,0.000000,0.000000,0.000000,61.419327
887,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.447530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.569778,0.000000,81.083344,0.000000,251.982468,0.000000,325.845856,141.822647,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.435827,0.000000,0.000000,0.000000,0.000000,78.796310,0.000000,0.000000,0.000000,0.000000,0.000000
888,2,C,0.000000,0.000000,239.344086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,358.601837,0.000000,0.000000,0.000000,0.000000,88.689323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.870288,0.000000,128.707901,0.000000,109.425285,0.000000,125.682724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.555704,0.000000,0.000000,0.000000,0.000000,48.542442,0.000000,0.000000,0.000000,0.000000
889,2,C,0.000000,0.000000,237.632446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,244.802353,0.000000,0.000000,0.000000,0.000000,52.281281,0.000000,0.000000,4.978272,0.000000,0.000000,0.000000,50.586823,0.000000,143.467545,0.000000,92.540367,0.000000,146.386856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.560446,0.000000,0.000000,0.000000,0.000000,0.000000,32.930729,0.000000,0.000000,0.000000,0.000000
890,0,A,0.000000,0.000000,216.601547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,109.272545,30.552542,0.000000,0.000000,0.000000,65.310165,0.000000,0.000000,0.393116,0.000000,0.000000,0.000000,78.156242,0.000000,129.326782,0.000000,65.795181,0.000000,139.114487,0.000000,0.000000,93.443512,0.000000,0.000000,21.597733,0.000000,0.000000,0.000000,7.223739,0.000000,0.000000,0.000000,0.000000,0.000000,37.035835,0.000000,0.000000,0.000000,0.000000
891,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.167259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,106.277840,0.000000,0.000000,0.000000,240.648163,0.000000,318.580200,191.759857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.846282,0.000000,0.000000,0.000000,0.000000,60.493458,0.000000,0.000000,0.000000,0.000000,0.000000
892,1,B,0.000000,0.000000,195.423370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.443718,54.256844,0.000000,0.000000,0.000000,39.269001,0.000000,0.000000,71.710747,0.000000,0.000000,0.000000,84.322723,0.000000,124.329865,0.000000,55.092381,0.000000,149.199707,0.000000,0.000000,99.778244,0.000000,0.000000,10.049424,0.000000,0.000000,0.000000,19.357014,0.000000,0.000000,0.000000,0.000000,0.000000,16.236811,0.000000,0.000000,0.000000,0.000000
893,4,E,0.000000,0.000000,103.185745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.686234,187.226349,0.000000,0.000000,0.000000,92.122124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,97.193481,0.000000,165.518280,0.000000,0.000000,0.000000,171.325989,0.000000,0.000000,50.636349,0.000000,3.532585,56.586128,0.000000,0.000000,0.000000,54.223598,11.283633,0.000000,0.000000,0.000000,0.000000,68.838287,0.000000,0.000000,0.000000,63.637127
894,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.126236,131.505020,0.000000,0.000000,0.000000,134.031433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,191.001266,0.000000,187.907684,0.000000,21.523317,0.000000,132.861923,0.000000,0.000000,196.752090,0.000000,1.852733,78.458153,0.000000,13.688207,0.000000,34.388149,0.000000,0.000000,0.000000,0.000000,0.000000,77.200035,0.000000,44.827251,0.000000,56.842140
895,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.442206,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.458588,0.000000,12.100748,0.000000,319.499969,0.000000,379.562408,183.706909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.655823,0.000000,0.000000,0.000000,0.000000,0.000000
896,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.942421,0.000000,138.253693,0.000000,255.078140,0.000000,308.445801,157.890320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.290726,0.000000,14.232417,0.000000,0.000000,0.000000,0.000000,80.051392,0.000000,0.000000,0.000000,0.000000,0.000000
897,2,C,0.000000,0.000000,74.037338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,392.397217,19.469442,0.000000,0.000000,0.000000,87.782127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.270773,0.000000,91.624855,0.000000,186.470352,0.000000,149.648880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.753078,0.000000,0.000000,29.409761,0.000000,0.000000,0.000000,0.000000,44.258492,0.000000,0.000000,0.000000,0.000000
898,1,B,0.000000,0.000000,170.239136,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.381516,57.362316,0.000000,0.000000,0.000000,53.739880,0.000000,0.000000,94.247360,0.000000,0.000000,0.000000,87.163933,0.000000,113.421486,0.000000,81.597435,0.000000,136.271820,0.000000,0.000000,94.431992,0.000000,0.000000,2.447651,0.000000,0.000000,0.000000,15.891987,0.000000,0.000000,0.000000,0.000000,0.000000,15.923071,0.000000,0.000000,0.000000,0.000000
899,2,C,0.000000,0.000000,253.673645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323.400269,0.000000,0.000000,0.000000,0.000000,77.071060,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.624947,0.000000,149.694382,0.000000,79.037964,0.000000,143.105591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.782293,0.000000,0.000000,0.000000,0.000000,45.743587,0.000000,0.000000,0.000000,0.000000
900,2,C,0.000000,0.000000,239.728577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,337.474915,0.000000,0.000000,0.000000,0.000000,82.570488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.931129,0.000000,132.481415,0.000000,105.017082,0.000000,127.764137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.261911,0.000000,0.000000,0.000000,0.000000,46.761795,0.000000,0.000000,0.000000,0.000000
901,1,B,0.000000,0.000000,244.434036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.669128,13.479602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,175.512115,0.000000,254.299362,0.000000,0.000000,0.000000,293.285034,0.000000,0.000000,2.181658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.524750,0.000000,0.000000,0.000000,0.000000,0.000000,14.424358,0.000000,0.000000,0.000000,0.000000
902,2,C,0.000000,0.000000,200.236664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.309624,7.511091,0.000000,0.000000,0.000000,26.627008,0.000000,0.000000,91.894402,0.000000,0.000000,0.000000,82.487648,0.000000,122.165817,0.000000,80.965370,0.000000,154.725189,0.000000,0.000000,61.879345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300014,0.000000,0.000000,0.000000,0.000000,0.000000,3.462122,0.000000,0.000000,0.000000,0.000000
903,1,B,0.000000,0.000000,292.695343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.597321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,157.403015,0.000000,256.639526,0.000000,0.000000,0.000000,288.578857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.604553,6.849817,0.000000,0.000000,0.000000,0.000000,20.501499,0.000000,0.000000,0.000000,0.000000
904,2,C,0.000000,0.000000,232.561111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,241.543121,0.000000,0.000000,0.000000,0.000000,62.091553,0.000000,0.000000,3.368139,0.000000,0.000000,0.000000,34.931973,0.000000,152.038712,0.000000,98.454880,0.000000,141.781601,0.000000,0.000000,4.265138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.316549,0.000000,0.000000,0.000000,0.000000,0.000000,35.265141,0.000000,0.000000,0.000000,0.000000
905,2,C,0.000000,0.000000,222.008698,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,156.704681,5.392760,0.000000,0.000000,0.000000,38.873390,0.000000,0.000000,71.901146,0.000000,0.000000,0.000000,68.787231,0.000000,129.143585,0.000000,75.089706,0.000000,141.809326,0.000000,0.000000,53.409996,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.943775,0.000000,0.000000,0.000000,0.000000,0.000000,15.793232,0.000000,0.000000,0.000000,0.000000
906,1,B,0.000000,0.000000,308.979706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.422028,19.776232,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177.766235,0.000000,286.069916,0.000000,0.000000,0.000000,294.104492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.683350,0.000000,0.000000,0.000000,0.000000,0.000000,23.501350,0.000000,0.000000,0.000000,0.000000
907,4,E,0.000000,0.000000,257.484436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,173.861511,140.291672,0.000000,0.000000,0.000000,116.920067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.065945,0.000000,164.149612,0.000000,0.000000,0.000000,114.484047,0.000000,0.000000,166.907043,0.000000,0.000000,76.664276,0.000000,0.000000,0.000000,4.859663,0.000000,0.000000,0.000000,0.000000,0.000000,78.753960,0.000000,0.000000,0.000000,37.460674
908,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,149.600113,0.000000,0.000000,0.000000,76.743256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,55.960068,0.000000,0.000000,0.000000,332.439606,0.000000,160.831116,389.190094,0.000000,46.986610,0.000000,0.000000,44.258888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.428371,32.212612,59.034496,0.000000,0.000000,0.000000
909,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.242880,221.495270,0.000000,0.000000,0.000000,103.910362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,242.139038,0.000000,182.871201,0.000000,1.291781,0.000000,118.961624,0.000000,0.000000,0.000000,0.000000,21.692326,63.468601,0.000000,9.269378,0.000000,108.392357,26.185509,0.000000,0.000000,0.000000,0.000000,71.721001,0.000000,12.696218,0.000000,81.909454
910,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.377380,161.327682,0.000000,0.000000,0.000000,75.240501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.416552,0.000000,39.885319,0.000000,119.515686,0.000000,126.934074,0.000000,0.000000,0.000000,0.000000,12.984405,32.618290,0.000000,24.967857,0.000000,22.036114,8.348357,1.160337,0.000000,0.000000,0.000000,39.526913,0.000000,0.000000,0.000000,44.268726
911,1,B,0.000000,0.000000,278.925598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.942821,5.060215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,230.522400,0.000000,304.131622,0.000000,0.000000,0.000000,344.597687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.315758,0.000000,0.000000,0.000000,0.000000,0.000000,14.234319,0.000000,0.000000,0.000000,0.000000
912,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,111.407745,0.000000,29.407028,0.000000,295.145142,0.000000,282.538483,74.120522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.608902,0.000000,12.640854,0.000000,0.000000,0.000000,0.000000,79.828163,0.000000,0.000000,0.000000,0.000000,0.000000
913,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126.739967,0.000000,51.248398,0.000000,293.702362,0.000000,324.764191,199.503189,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.109767,0.000000,0.000000,0.000000,0.000000,89.619751,0.000000,0.000000,0.000000,0.000000,0.000000
914,1,B,0.000000,0.000000,259.059937,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.645560,9.519600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,203.414291,0.000000,283.784027,0.000000,0.000000,0.000000,327.221649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.956970,0.000000,0.000000,0.000000,0.000000,0.000000,13.633619,0.000000,0.000000,0.000000,0.000000
915,2,C,0.000000,0.000000,262.118896,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,324.836060,0.000000,0.000000,0.000000,0.000000,83.784286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.088440,0.000000,153.738510,0.000000,82.680016,0.000000,139.850159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.158238,10.485174,0.000000,0.000000,0.000000,0.000000,48.447803,0.000000,0.000000,0.000000,0.000000
916,2,C,0.000000,0.000000,236.620834,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,258.203857,0.000000,0.000000,0.000000,0.000000,56.619171,0.000000,0.000000,5.498959,0.000000,0.000000,0.000000,48.919765,0.000000,141.565079,0.000000,98.634186,0.000000,145.694473,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.326093,0.598051,0.000000,0.000000,0.000000,0.000000,34.423958,0.000000,0.000000,0.000000,0.000000
917,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.685242,139.921051,0.000000,0.000000,0.000000,213.171539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.938473,0.000000,74.626686,0.000000,0.000000,0.000000,58.862286,0.000000,0.000000,29.261751,0.000000,45.623684,57.106712,0.000000,0.000000,0.000000,23.297544,18.037764,0.000000,0.000000,0.000000,0.000000,83.603111,0.000000,7.605218,0.000000,58.397232
918,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,129.423721,0.000000,56.009434,0.000000,286.174988,0.000000,328.181396,188.848831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.492360,0.000000,0.000000,0.000000,0.000000,88.129814,0.000000,0.000000,0.000000,0.000000,0.000000
919,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,130.470215,0.000000,0.000000,0.000000,174.475571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,199.585342,0.000000,112.830818,0.000000,162.802307,0.000000,107.087326,146.037735,0.000000,81.571541,0.000000,0.000000,59.870968,0.000000,0.000000,0.000000,24.617603,0.000000,0.000000,0.000000,0.000000,0.000000,69.796761,0.000000,0.000000,0.000000,28.774912
920,0,A,0.000000,0.000000,207.434280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,64.492249,51.983513,0.000000,0.000000,0.000000,32.577766,0.000000,0.000000,32.602592,0.000000,0.000000,0.000000,89.036415,0.000000,126.685181,0.000000,84.363434,0.000000,155.060272,0.000000,0.000000,117.583183,0.000000,0.000000,19.935831,0.000000,0.000000,0.000000,11.667489,0.000000,0.000000,0.000000,0.000000,0.000000,23.921738,0.000000,0.000000,0.000000,0.000000
921,1,B,0.000000,0.000000,185.739395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,191.287415,51.150967,0.000000,0.000000,0.000000,120.011261,0.000000,0.000000,26.901987,0.000000,0.000000,0.000000,91.281548,0.000000,125.071861,0.000000,41.325428,0.000000,112.811417,0.000000,0.000000,26.203371,0.000000,0.000000,9.647938,0.000000,0.000000,0.000000,19.468782,0.000000,0.000000,0.000000,0.000000,0.000000,52.142429,0.000000,0.000000,0.000000,0.000000
922,3,D,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,127.219162,0.000000,57.038158,0.000000,287.479706,0.000000,327.119293,197.158737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.919681,0.000000,0.000000,0.000000,0.000000,88.677345,0.000000,0.000000,0.000000,0.000000,0.000000
923,1,B,0.000000,0.000000,175.651688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.422561,67.708382,0.000000,0.000000,0.000000,42.388744,0.000000,0.000000,90.543976,0.000000,0.000000,0.000000,86.551773,0.000000,104.297997,0.000000,84.010025,0.000000,143.458054,0.000000,0.000000,121.450958,0.000000,0.000000,12.823322,0.000000,0.000000,0.000000,14.546628,0.000000,0.000000,0.000000,0.000000,0.000000,12.580156,0.000000,0.000000,0.000000,0.000000
924,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105.733345,184.121857,0.000000,0.000000,0.000000,76.315063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.006317,0.000000,163.288712,0.000000,73.207008,0.000000,134.008240,0.000000,0.000000,0.000000,0.000000,13.030942,40.815311,0.000000,27.372894,0.000000,56.999271,17.739275,0.000000,0.000000,0.000000,0.000000,54.454124,0.000000,0.000000,0.000000,59.986141
925,0,A,0.000000,0.000000,220.165756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.783958,42.182423,0.000000,0.000000,0.000000,40.840553,0.000000,0.000000,29.557997,0.000000,0.000000,0.000000,97.118713,0.000000,138.243195,0.000000,39.898949,0.000000,160.915192,0.000000,0.000000,68.949684,0.000000,0.000000,10.429010,0.000000,0.000000,0.000000,25.203983,0.000000,0.000000,0.000000,0.000000,0.000000,26.184048,0.000000,0.000000,0.000000,0.000000
926,0,A,0.000000,0.000000,175.545898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.201111,66.660599,0.000000,0.000000,0.000000,87.452057,0.000000,0.000000,47.644028,0.000000,0.000000,0.000000,60.301025,0.000000,106.593422,0.000000,82.865105,0.000000,105.795441,0.000000,0.000000,107.946762,0.000000,0.000000,22.811831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.473003,0.000000,0.000000,0.000000,0.000000
927,2,C,0.000000,0.000000,256.951904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,329.901337,0.000000,0.000000,0.000000,0.000000,86.730515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.101288,0.000000,147.776886,0.000000,81.951057,0.000000,134.294388,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.508802,0.000000,0.000000,0.000000,0.000000,49.128128,0.000000,0.000000,0.000000,0.000000
928,3,D,0.000000,0.000000,227.363358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.230690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.563492,0.000000,0.000000,0.000000,109.977074,0.000000,142.785324,0.000000,83.783920,0.000000,199.281769,0.000000,0.000000,10.748689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.290318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
929,4,E,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.368525,263.522278,0.000000,0.000000,0.000000,146.234589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160.236465,0.000000,117.173943,0.000000,0.000000,0.000000,72.832748,54.344345,0.000000,55.116692,0.000000,32.376785,97.459755,0.000000,0.000000,0.000000,68.902481,0.000000,0.000000,0.000000,0.000000,0.000000,85.492126,0.000000,15.812063,0.000000,94.570549
930,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,240.889389,185.688797,0.000000,0.000000,0.000000,261.001556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.506564,0.000000,83.352303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.530983,62.281769,0.000000,1.355295,0.000000,0.000000,23.160534,0.000000,0.000000,0.000000,0.000000,99.869316,29.447861,0.000000,0.000000,64.605499
931,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.637108,0.000000,0.000000,0.000000,76.613358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,190.826035,0.000000,129.155777,0.000000,197.141296,0.000000,175.539841,159.956848,0.000000,97.115768,0.000000,0.000000,24.417624,0.000000,0.000000,0.000000,11.381699,0.000000,0.000000,0.000000,0.000000,18.968130,32.423874,0.000000,0.000000,0.000000,0.000000
932,0,A,0.000000,0.000000,206.964615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.065910,44.910870,0.000000,0.000000,0.000000,64.916740,0.000000,0.000000,51.355755,0.000000,0.000000,0.000000,69.385513,0.000000,112.635902,0.000000,65.321899,0.000000,130.447586,0.000000,0.000000,83.337059,0.000000,0.000000,9.063983,0.000000,0.000000,0.000000,7.430634,0.000000,0.000000,0.000000,0.000000,0.000000,28.984758,0.000000,0.000000,0.000000,0.000000
933,4,E,0.000000,0.000000,182.476410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.441956,146.437927,0.000000,0.000000,0.000000,164.117416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166.176163,0.000000,195.918015,0.000000,0.000000,0.000000,139.171616,0.000000,0.000000,128.860535,0.000000,0.000000,76.530182,0.000000,0.000000,0.000000,47.973358,0.000000,0.000000,0.000000,0.000000,0.000000,85.091682,0.000000,0.000000,0.000000,46.231266
934,0,A,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138.755630,331.496490,0.000000,0.000000,0.000000,343.296295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,251.414062,0.000000,0.000000,0.000000,0.000000,92.204193,0.000000,76.269196,124.636528,0.000000,31.794706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,131.650803,90.401520,0.000000,0.000000,95.546043
935,1,B,0.000000,0.000000,183.261719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,146.716522,58.037472,0.000000,0.000000,0.000000,74.607132,0.000000,0.000000,66.000458,0.000000,0.000000,0.000000,100.236099,0.000000,127.923592,0.000000,62.310074,0.000000,130.426224,0.000000,0.000000,50.627220,0.000000,0.000000,0.492279,0.000000,0.000000,0.000000,22.051292,0.000000,0.000000,0.000000,0.000000,0.000000,33.204010,0.000000,0.000000,0.000000,0.000000
936,0,A,0.000000,0.000000,234.807800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.385719,7.367623,0.000000,0.000000,0.000000,9.496159,0.000000,0.000000,25.343771,0.000000,0.000000,0.000000,84.617371,0.000000,140.736023,0.000000,95.809845,0.000000,177.221466,0.000000,0.000000,97.953125,0.000000,0.000000,0.374702,0.000000,0.000000,0.000000,8.871188,0.000000,0.000000,0.000000,0.000000,0.000000,13.697072,0.000000,0.000000,0.000000,0.000000
937,1,B,0.000000,0.000000,277.463104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.792965,15.543961,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,224.778946,0.000000,303.044128,0.000000,0.000000,0.000000,343.215210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,103.842438,0.000000,0.000000,0.000000,0.000000,0.000000,15.500947,0.000000,0.000000,0.000000,0.000000
